E,f,n,ExecutionTime
1304,62,101,0.430000000000291
1290,26,101,0.0100000000002183
1278,42,101,0.289999999999054
1258,102,101,0.3700000000008
1329,38,101,0.299999999999272
1303,61,101,0.25
1373,88,101,0.380000000001019
1310,23,101,0.139999999999418
1216,59,101,0.25
1245,63,101,0.520000000000437
1461,41,101,0.200000000000728
1467,96,101,0.569999999999709
1440,104,101,0.5
1484,74,101,0.6299999999992
1465,56,101,0.309999999999491
1464,55,101,0.299999999999272
1410,69,101,0.359999999998763
1410,57,101,0.279999999998836
1413,44,101,0.309999999999491
1403,68,101,0.25
1539,53,101,0.330000000001746
1609,88,101,0.420000000000073
1597,79,101,0.339999999998327
1589,64,101,0.389999999999418
1543,73,101,0.389999999999418
1558,80,101,0.559999999999491
1543,65,101,0.440000000000509
1643,52,101,0.360000000000582
1620,75,101,0.470000000001164
1628,116,101,0.75
1674,76,101,0.409999999999854
1802,75,101,0.109999999998763
1780,79,101,0.469999999999345
1717,67,101,0.520000000000437
1834,80,101,0.449999999998909
1753,70,101,0.3700000000008
1701,99,101,0.489999999999782
1762,132,101,0.610000000000582
1674,32,101,0.0799999999999272
1732,68,101,0.469999999999345
1870,73,101,0.5
1904,105,101,0.440000000000509
1873,73,101,0.460000000000946
1841,92,101,0.5
1867,115,101,0.670000000000073
1877,83,101,0.430000000000291
1910,96,101,0.549999999999272
1892,96,101,0.479999999999563
1870,90,101,0.349999999998545
1852,66,101,0.469999999999345
2063,94,101,0.509999999998399
2086,101,101,0.329999999999927
2064,101,101,0.43999999999869
2023,110,101,0.569999999999709
2048,86,101,0.630000000001019
2092,81,101,0.31000000000131
2000,111,101,0.550000000001091
2093,104,101,0.5
2022,78,101,0.520000000000437
2034,82,101,0.229999999999563
2219,104,101,0.449999999998909
2261,62,101,0.069999999999709
2188,101,101,0.540000000000873
2119,113,101,0.440000000000509
2196,104,101,0.259999999998399
2244,100,101,0.510000000000218
2216,98,101,0.659999999999854
2183,139,101,0.569999999999709
2195,66,101,0.400000000001455
2118,88,101,0.280000000000655
2372,117,101,0.639999999999418
2357,120,101,0.399999999999636
2370,149,101,0.75
2389,134,101,0.410000000001673
2297,67,101,0.200000000000728
2324,114,101,0.530000000000655
2333,120,101,0.670000000000073
2339,127,101,0.690000000000509
2355,108,101,0.639999999999418
2416,122,101,0.319999999999709
2537,119,101,0.350000000000364
2522,159,101,0.760000000000218
2511,140,101,0.75
2518,127,101,0.5
2415,124,101,0.700000000000728
2520,97,101,0.549999999999272
2439,153,101,0.760000000000218
2562,122,101,0.579999999999927
2538,61,101,0.3700000000008
2580,131,101,0.729999999999563
2606,99,101,0.659999999999854
2706,119,101,0.389999999999418
2610,102,101,0.610000000000582
2644,98,101,0.5
2678,156,101,0.709999999999127
2662,109,101,0.319999999999709
2650,134,101,0.590000000000146
2627,128,101,0.459999999999127
2637,147,101,0.5
2656,123,101,0.559999999999491
2720,180,101,0.5
2770,140,101,0.5
2774,103,101,0.670000000000073
2740,140,101,0.609999999998763
2774,176,101,0.799999999999272
2827,189,101,0.700000000000728
2733,164,101,0.960000000000946
2831,173,101,0.700000000000728
2788,146,101,0.690000000000509
2792,116,101,0.409999999999854
2944,154,101,0.389999999999418
2880,177,101,0.840000000000146
2885,134,101,0.480000000001382
2982,174,101,0.75
2963,167,101,0.729999999999563
2947,161,101,0.549999999999272
2929,128,101,0.640000000001237
2924,179,101,0.950000000000728
2967,132,101,0.479999999999563
2880,152,101,0.599999999998545
2974,120,101,0.479999999999563
3013,163,101,0.670000000000073
3008,125,101,0.430000000000291
3016,145,101,0.569999999999709
3038,115,101,0.670000000000073
2967,171,101,0.8700000000008
2975,145,101,0.450000000000728
3040,178,101,0.700000000000728
2955,112,101,0.459999999999127
3030,153,101,0.319999999999709
2995,141,101,0.450000000000728
3032,175,101,0.789999999999054
3018,186,101,0.809999999999491
3336,209,101,0.639999999999418
3290,168,101,0.540000000000873
3261,206,101,0.440000000000509
3287,175,101,0.6200000000008
3342,128,101,0.440000000000509
3325,144,101,0.690000000000509
3295,148,101,0.690000000000509
3306,190,101,0.660000000001673
3284,138,101,0.469999999999345
3218,191,101,0.619999999998981
3645,154,101,0.450000000000728
3544,169,101,0.720000000001164
3641,164,101,0.670000000000073
3577,165,101,0.450000000000728
3683,187,101,0.530000000000655
3516,183,101,0.549999999999272
3623,176,101,0.559999999999491
3545,183,101,0.889999999999418
3649,137,101,0.75
3647,211,101,0.8799999999992
3878,236,101,0.860000000000582
3896,249,101,0.889999999999418
3905,160,101,0.579999999999927
3836,191,101,0.840000000000146
3927,198,101,1.02000000000044
3874,213,101,0.979999999999563
3944,196,101,0.670000000000073
3914,218,101,0.75
3842,164,101,0.590000000000146
3896,163,101,0.5
4171,224,101,0.860000000000582
4232,197,101,0.719999999999345
4150,222,101,1.20000000000073
4195,206,101,0.840000000000146
4176,247,101,0.760000000000218
4202,214,101,1.05000000000109
4279,220,101,0.950000000000728
4236,219,101,0.889999999999418
4101,242,101,0.700000000000728
4208,183,101,0.8799999999992
4528,207,101,1.11999999999898
4428,253,101,1.01000000000022
4518,190,101,0.839999999998327
4494,192,101,0.609999999998763
4551,259,101,0.950000000000728
4597,227,101,0.719999999999345
4498,234,101,0.780000000000655
4453,210,101,0.590000000000146
4503,253,101,0.719999999999345
4475,224,101,0.800000000001091
4803,269,101,1
4847,262,101,0.949999999998909
4803,237,101,0.970000000001164
4846,263,101,0.719999999999345
4862,199,101,0.600000000000364
4903,241,101,0.909999999999854
4803,250,101,0.950000000000728
4802,256,101,1.13999999999942
4784,241,101,1.05999999999949
4880,283,101,0.959999999999127
5057,278,101,0.950000000000728
5102,226,101,0.5
5162,270,101,1.0099999999984
5068,232,101,0.860000000000582
